age,tenure_months,monthly_price,watch_hours_week,sessions_week,support_tickets_90d,ads_seen_week,payment_failures_6m,days_since_last_login,recommendation_click_rate,content_completion_rate,avg_rating_given,plan_type,device_main,payment_method,autopay_enabled,student_discount,family_account,target
55,29,13.640420359244699,9.570028310834061,2,1,20,0,45,0.3505199888786886,0.48459394402125017,4.393765476448206,basic,tv,card,0,0,1,0
50,39,16.054339248909642,9.298547180566356,3,1,17,0,25,0.1708766771041566,0.6337311388861072,3.9579292886994644,standard,desktop,paypal,1,0,0,0
31,26,12.612808884005714,13.212233073739302,4,0,20,0,47,0.21109098124723585,0.6908274228469293,3.7495741558837454,basic,tv,paypal,1,1,0,0
60,37,14.277807415807295,0.0,9,0,19,1,33,0.27383347140361636,0.588501809487197,3.532466757657751,basic,tv,mobile_wallet,1,0,0,0
47,51,10.463108403781025,0.0,7,0,16,0,0,0.1350774423170751,0.654336798466286,4.3472420744777835,premium,mobile,card,1,1,0,0
46,58,16.490343735239676,0.26146924817500583,3,0,18,0,4,0.21166171529629005,0.5560537006145228,4.470241105483405,standard,tv,card,1,0,0,0
34,35,14.676176675555247,12.627704759188255,5,0,15,1,0,0.16289718054183036,0.707031828659447,4.4602675073214035,standard,tablet,bank_transfer,1,0,0,0
18,1,15.739875868820286,0.0,6,1,11,1,33,0.4984143473473046,0.36379051922704614,3.8587835164763757,basic,mobile,paypal,0,0,1,0
47,38,20.922559385655482,7.950753769404905,3,1,17,0,14,0.25471471568806464,0.5359603127474789,3.869119408146468,basic,tv,card,1,0,0,0
36,16,11.773166449262265,3.44806645080436,5,0,25,0,41,0.17509619005189758,0.6587697556264376,4.0573623188455645,basic,tv,paypal,1,1,1,0
52,15,14.474464998402437,8.775940453570227,10,0,12,0,36,0.3033844668990534,0.5356605962401663,3.9450591135294344,standard,desktop,paypal,1,0,1,0
37,53,8.384337750623697,7.291692598341864,5,1,12,0,46,0.16750381739808973,0.5505337130915643,4.155322546723755,basic,tv,card,1,0,0,0
69,27,17.190128809241354,9.251636724046064,3,0,15,0,46,0.4571088945890562,0.7061361276307504,4.09330341936481,standard,desktop,paypal,1,0,0,0
54,48,14.920061434019935,6.004176348091638,5,1,24,0,13,0.4723839900258583,0.8039131971107287,3.2097075891671456,basic,mobile,mobile_wallet,1,0,0,0
42,23,15.059385563348764,11.536921200047628,8,0,16,0,19,0.31927999229352555,0.42246652363019416,3.358604984304918,premium,tv,paypal,1,0,0,0
55,37,14.36055542204993,15.317411404836516,4,1,13,0,28,0.027712017352682916,0.6944859407945381,4.245603708528066,standard,tv,card,0,0,0,0
52,40,12.677240627889127,14.323646231552644,5,2,24,2,3,0.22925595986730954,0.3059305419457807,2.498326545399303,basic,desktop,card,0,0,0,0
50,54,24.974111789167104,6.1879910878395865,6,0,20,1,19,0.6470016455201357,0.39416062461658374,4.091204461693866,basic,tablet,mobile_wallet,1,1,0,0
48,12,15.14286636666656,3.674751917968858,8,0,18,0,15,0.11737482785589289,0.24019339813860563,4.1746480142175075,standard,desktop,paypal,1,0,1,0
67,34,16.176067344690072,8.978045052177897,5,0,20,0,5,0.4614699530088891,0.17360373432771334,3.9451761960137297,premium,tv,card,1,1,0,0
34,25,10.43231700354917,17.876975358202667,4,2,28,1,49,0.14137051773101658,0.7106167388411495,3.7133527709117695,standard,desktop,mobile_wallet,0,1,0,0
40,28,18.530427191245938,7.734079457421377,5,0,17,0,50,0.30659708068011204,0.709133276292386,4.521193487401275,basic,mobile,card,1,0,0,0
31,51,14.49613818495028,12.193706674634072,7,2,19,0,55,0.5269509965891619,0.8544672953191521,2.939457318340971,standard,mobile,card,0,0,1,0
48,9,16.773253804506314,11.918912976526498,10,1,12,0,17,0.2294974230059944,0.33233604080670154,2.839081807085366,standard,tv,mobile_wallet,1,0,0,0
70,33,18.59933571794015,11.860199855681484,3,0,23,1,35,0.297567854224162,0.3643849560106495,4.730997074789649,standard,mobile,card,0,0,1,0
50,24,14.574368583127445,14.364238705003817,7,0,19,0,51,0.4092814791318038,0.3469016197488594,5.0,premium,desktop,card,1,0,0,0
28,54,12.282023604273935,1.4159325008377053,4,2,28,0,56,0.5405266564580083,0.5839817579253342,4.350340407238367,basic,mobile,paypal,1,0,0,0
66,13,5.679052896377321,3.183859173046562,4,2,23,1,53,0.4027393325730776,0.5281123261903121,3.6147189813477487,basic,tv,card,1,1,0,0
59,14,13.441278975887256,8.23777115609872,7,0,21,0,6,0.18892070661007945,0.5468771985081358,4.101552499314734,standard,tv,card,1,0,0,0
41,6,12.260372285683475,14.151804244903694,5,1,20,0,30,0.1634628792553673,0.44622168022788167,3.0025984332431914,basic,tablet,bank_transfer,0,0,0,0
25,27,10.417786869608822,14.140319516270361,4,1,23,0,25,0.28972542817897745,0.7462619341195206,4.236455443377097,standard,mobile,card,1,1,1,0
39,1,20.802343733217846,7.769932653344861,5,1,25,0,9,0.30272337802306776,0.5155508506544775,4.151743930410712,standard,tv,bank_transfer,1,0,0,0
60,31,18.9210658914733,12.990861414205979,5,0,18,0,22,0.3548444290747748,0.5785943300994438,4.246553883422533,standard,mobile,card,0,0,0,0
48,14,7.670642971858088,5.892098217977986,10,1,24,2,59,0.3572652019380492,0.507406836273665,4.48785332839605,basic,desktop,paypal,1,0,0,0
27,25,15.604841872447837,3.8679059617742837,8,1,18,0,0,0.23703086686976235,0.598666668747048,4.602116030128936,standard,mobile,bank_transfer,1,0,0,0
26,37,11.721024958879607,1.3550039450598703,3,0,27,0,6,0.16584937770979105,0.44257026247997283,4.842193552605822,standard,tv,card,1,0,0,0
69,42,16.457175779384354,7.313738326693961,6,0,23,1,59,0.29692481675915183,0.6725763048617174,2.8941622034312733,premium,mobile,card,1,1,0,0
41,4,11.791412260639516,6.26699706612127,2,1,21,0,3,0.37094148600705645,0.8112786982356227,4.543336161169046,premium,tv,card,1,0,1,0
54,9,12.834012392079782,13.017058447805368,4,2,24,0,54,0.3853744423568888,0.7345075691885663,3.6947265879736784,standard,tablet,card,1,0,0,0
37,20,18.84215756551318,10.814024604332474,9,0,12,0,43,0.6046044675705659,0.45867940970966087,3.7915066393764203,standard,mobile,bank_transfer,0,0,0,0
22,32,18.267363774897248,8.271152339071504,5,2,15,0,22,0.24250160636066673,0.4368982513533057,3.3913954874188645,standard,desktop,card,1,0,0,1
39,54,21.027920793258428,8.291388198909583,5,0,18,0,10,0.3452451787450481,0.5951212977703166,2.487401279472201,premium,mobile,paypal,1,0,1,0
54,9,14.121807995291803,5.904225419963098,2,0,20,0,34,0.5391449208280938,0.5540039565282113,2.4098049443921323,standard,desktop,mobile_wallet,1,0,0,0
35,5,9.167352409412791,0.0,4,1,14,0,6,0.2718119790605139,0.1660077171582063,3.991503561127254,basic,mobile,card,1,1,0,0
49,38,18.675174851722858,2.087966993650456,3,0,18,1,29,0.3663453856396737,0.8590122317604749,4.529700581472315,standard,tablet,mobile_wallet,1,0,1,0
41,59,18.698349276023908,11.933406252169647,3,1,24,0,12,0.12452353347164473,0.7346090175360838,3.440427323970269,premium,mobile,mobile_wallet,1,0,0,0
35,50,17.50308174587456,7.307658036040469,8,0,16,0,3,0.3523000616935152,0.655918737300287,3.4229536053290266,basic,tablet,card,1,0,0,0
31,34,12.0149962963386,1.4406817096880191,6,1,18,1,57,0.04888519587950146,0.6808845404567466,3.213006445384255,basic,desktop,bank_transfer,1,0,0,0
31,2,10.706790890967913,14.835338419109394,6,0,20,0,24,0.2980512519794775,0.26072750584823134,3.7591020145815777,standard,mobile,card,1,0,1,1
31,35,17.133857081710236,16.49088640577223,9,1,17,0,57,0.29860702117022964,0.45948146934871875,3.6515350850656954,standard,tablet,card,1,1,1,0
56,28,11.445388066834141,14.022558266574764,5,0,19,0,15,0.37849242685773654,0.7042875178955318,4.957242189386958,basic,desktop,card,1,0,0,0
35,27,13.75810693222832,10.119945883802652,7,1,20,1,14,0.4187722318995641,0.5429964306282636,3.898578595303927,basic,mobile,card,0,0,0,0
57,30,26.61604027975403,9.43100710397098,8,2,17,0,39,0.30784279854938423,0.49398698238830685,4.639480815754258,premium,tv,bank_transfer,1,0,1,0
34,34,23.505794564402386,7.877062977455798,5,1,17,0,52,0.36255080685227203,0.45132975321083246,3.573712242374097,premium,tv,card,1,0,0,0
35,44,18.160760548201605,8.81719046843,6,1,13,1,55,0.33595428559548157,0.4996527773141503,4.405782983223145,standard,mobile,card,1,0,1,0
66,12,12.340932194091849,11.143561119544625,7,0,19,0,2,0.2691528892849525,0.8972525597784156,4.356610696493552,basic,tv,card,1,1,0,0
64,5,12.10070107695257,11.537148792775469,9,1,14,0,37,0.17065199675381887,0.1756465386185966,4.774329034448036,premium,tv,card,0,1,0,0
39,4,17.853162358202894,10.270591341131173,6,0,19,0,53,0.16249705717976795,0.606207760267595,3.371170898955515,standard,desktop,card,0,0,0,0
32,25,20.977961988098876,0.0,8,3,21,0,38,0.29176263305966477,0.26749914468652985,4.413786445578905,basic,tablet,card,1,0,0,0
55,31,12.943458861825093,13.755932351622828,5,0,14,1,37,0.3615904599335992,0.6697612512406926,3.816980682293033,standard,tv,card,0,0,0,0
21,48,13.162796846892041,8.997471523163536,1,1,18,0,21,0.5309727310697056,0.5978172628886728,3.0600664934302393,premium,mobile,card,1,0,0,0
42,27,15.340846091341575,1.212721411682212,5,1,15,0,25,0.15639212249297027,0.6325440769457095,4.030652184955388,premium,tv,paypal,1,0,0,0
49,32,9.434135604374568,8.990165629667413,9,2,13,0,6,0.038816228209366775,0.4024562752956563,3.7153205060668535,standard,tv,paypal,1,0,1,0
53,59,9.556439062202701,9.512483403023015,4,2,13,0,40,0.2444737704982601,0.6660270682037602,3.393828748028616,premium,tv,paypal,1,0,0,1
23,45,10.285974099656496,0.14594074932174994,8,3,18,0,49,0.3693902696635306,0.5411165833724032,3.534002420841877,premium,desktop,mobile_wallet,1,0,0,0
18,42,17.174232625576963,4.7871400472437555,2,1,12,0,48,0.3445478541327222,0.4605662751778942,3.4455666256128885,basic,tv,bank_transfer,1,0,0,0
32,22,16.077978816854625,2.4705571327698923,1,1,13,1,50,0.4829081790904593,0.6802388386333797,3.8718198775893016,standard,mobile,card,1,0,0,1
24,10,19.537800298902145,3.1324255537190195,7,0,13,0,15,0.19663093947236393,0.7746158765787285,2.742440501806178,basic,tablet,paypal,1,1,0,0
44,56,8.041217260026812,10.85185750641615,3,0,20,1,21,0.3815753494515604,0.582718877283969,3.8156674917321465,premium,tv,bank_transfer,1,0,0,0
66,34,8.922348832496944,4.889062288036927,5,0,23,0,59,0.2759291469356765,0.35498530368647646,3.8030098777984622,basic,mobile,card,1,0,1,1
33,5,16.812886070799223,8.466396122346456,5,0,16,1,43,0.1626675983067033,0.3826131767214214,3.0307005667550677,standard,tv,card,0,0,0,1
42,29,11.501880683968082,11.68809291198371,4,2,30,0,45,0.2590109050896888,0.5421523261332363,3.743766770434869,premium,desktop,card,1,0,0,0
29,6,11.792275534566603,5.83054155555052,1,0,17,0,15,0.2324582036096759,0.5130858804904117,3.517809524856577,standard,mobile,card,1,0,0,0
20,59,19.04100588465085,11.887651567225593,7,0,21,0,22,0.44268943407610173,0.6145031598338467,3.8195926733082124,basic,tv,card,1,0,0,0
55,32,12.778210187816986,14.775656920553676,9,1,22,0,54,0.11585267434100477,0.6775432629273194,3.836873137161596,standard,tablet,paypal,1,0,0,0
31,48,13.246343770801728,12.231111409841581,3,1,17,0,5,0.25267713002647646,0.6817600834598933,2.027148077114214,basic,mobile,card,1,0,0,0
46,29,13.9896378386805,10.999503344940198,7,0,19,1,35,0.15682220974476732,0.8974244448880314,3.234453414980002,premium,tablet,card,1,0,0,0
54,2,14.232318144846595,12.272313398272717,2,0,27,0,38,0.07847409426612907,0.5396979183812582,5.0,basic,mobile,card,1,0,0,0
62,39,17.72974304088165,9.974753709948658,6,1,22,0,36,0.19081861330820135,0.4412909870676336,4.66981381754863,premium,mobile,card,1,0,0,0
27,40,10.149982410961181,12.244256752670672,4,0,19,0,24,0.5036302478758798,0.5945105167202179,4.322245617391851,premium,mobile,mobile_wallet,1,1,0,0
48,14,14.237536027302781,2.1312745264421666,7,0,18,1,35,0.19758754062877004,0.48308537651514716,2.529410247617357,standard,mobile,card,0,0,0,1
66,43,19.639487796835937,7.627498524156963,5,0,27,1,8,0.2614933092441532,0.4127552092776847,3.203159312126468,basic,mobile,card,1,0,0,0
43,14,23.52100669516617,9.960685006649008,11,2,22,1,37,0.17822170169588974,0.6598109623900176,2.677168880706731,premium,desktop,card,1,0,1,0
20,42,9.563445246465193,7.625261289946091,4,1,19,2,23,0.2798743294239823,0.6080566391191272,4.320038244029029,basic,mobile,card,1,0,0,0
31,45,16.314024992526896,20.511933674500348,3,0,21,0,48,0.3721995876863893,0.7057706021650266,2.7982733141237226,basic,desktop,card,0,0,0,0
60,9,14.229553531229657,7.0428714679363145,8,3,22,0,46,0.36413734212913446,0.6564778686574793,2.401765501384099,basic,tv,card,0,0,0,0
59,18,14.59482340438757,0.0,8,0,17,0,8,0.21042542473780607,0.2852604895812878,3.845897140777874,standard,mobile,bank_transfer,1,0,1,0
34,10,11.831672961792028,8.275572019151593,7,0,18,0,14,0.37661268924061525,0.9208803574644858,2.673304509231848,standard,tv,card,1,0,1,0
28,44,18.01321774886055,12.141548804062722,6,0,17,0,1,0.519234621766775,0.688180750713119,2.8123635276525207,standard,tv,mobile_wallet,1,0,0,0
33,15,17.80797636765793,3.6356718012524407,6,0,24,0,30,0.2202686989439894,0.17987923429052408,3.958557340826817,basic,mobile,card,1,1,0,0
30,39,25.081502278388683,7.816510670559965,10,1,18,0,48,0.2954310669354467,0.44429080372940716,4.961638080543948,standard,desktop,paypal,1,0,1,0
57,26,9.705682750073322,7.633972993313887,9,1,19,1,38,0.24221023445995543,0.41430211111431464,4.544415207286508,premium,desktop,card,0,0,0,0
62,5,7.9983607343519,7.702027946781978,7,0,13,0,48,0.4322308484732256,0.5702713193399517,3.3727504050349064,standard,tv,card,1,0,0,0
20,53,23.208925412033572,5.008798970799962,8,0,18,1,57,0.47172225093973963,0.6310887681659934,2.153981204900911,basic,tv,card,1,0,0,0
57,43,14.782432079911626,13.484697752505216,2,0,21,0,2,0.15026829621905155,0.5644477767239614,4.526084861360387,standard,desktop,paypal,0,0,1,0
57,16,13.16280841812626,18.837122580083502,4,4,15,0,53,0.45594752438123903,0.46150117967865545,3.9045210554373924,premium,tv,card,1,0,0,0
50,53,15.742965525232728,3.802432653567272,4,1,15,0,10,0.25981403536744196,0.7011667831754361,3.6042497262787534,standard,tv,card,1,0,0,0
64,43,9.410590245325874,1.4653415171129396,8,1,24,0,16,0.4475684531081748,0.5743066815512169,3.257356926557475,standard,tv,card,1,0,0,0
20,49,16.49344086355296,5.812453392780529,10,1,14,0,47,0.2906537729889738,0.7108385030085543,3.307721705157675,standard,desktop,card,0,0,0,0
55,11,14.668952120532763,15.035100506360259,5,1,21,0,32,0.5504089990810704,0.6316923526415917,4.6266693684193365,standard,tv,card,1,0,1,0
24,1,19.28511511746469,6.709918715348191,6,1,19,2,45,0.1448645706430962,0.4050561061358056,3.7377304406598686,basic,desktop,card,1,0,0,0
65,4,18.41805223365593,9.83122522371988,7,0,15,1,23,0.2823853209687365,0.4313998806415179,4.201914614954651,basic,tv,card,1,1,0,0
44,33,18.751331742826363,3.4383888230583004,11,1,16,0,26,0.25028073193457967,0.7000717305630922,3.263917704154104,standard,mobile,mobile_wallet,1,0,0,0
22,48,15.753343855394135,16.919039567079537,4,0,19,1,60,0.5002243812787079,0.8499501214044797,3.120910655916326,standard,tv,card,1,0,0,0
57,55,21.40738528280634,6.523037766194715,3,0,18,0,19,0.756794653425277,0.7751933807093241,3.886968339088335,standard,tv,card,1,0,1,0
57,58,17.295012286308037,9.247043728354928,7,0,23,1,41,0.7081254497599015,0.8621903549163958,3.5518451246947675,premium,mobile,mobile_wallet,1,0,0,0
42,36,12.857517231870581,4.020180471249957,6,1,18,1,16,0.10378902580022559,0.7297275799545928,1.8514142034361374,standard,mobile,card,0,0,0,0
34,38,11.753102242405857,3.5390910348827402,2,1,17,0,6,0.06832591284641575,0.7695639367291791,3.3353129183764727,premium,desktop,mobile_wallet,1,1,0,0
18,18,12.203874284774974,7.981889653913575,11,1,15,0,24,0.1015889709515665,0.7560067370869207,4.176769144620819,premium,mobile,card,1,0,1,0
66,1,17.34532028394637,8.520362456625538,8,1,17,0,26,0.3144707536206842,0.6890248269922055,4.741562107619621,basic,mobile,card,1,1,0,0
27,12,9.663521316936333,12.31388324076077,5,1,13,0,31,0.05300226219428686,0.4997681338640694,4.340406859766326,basic,tv,card,1,0,0,0
62,4,15.610423837138375,0.0,13,0,13,1,21,0.18865916407905492,0.6239560840391365,4.2356271915235535,standard,desktop,card,1,0,0,0
49,42,11.658504653910029,3.2452094554505253,5,1,24,1,0,0.3152014711357364,0.7281672474957888,4.568186914195076,premium,desktop,paypal,1,0,0,0
54,31,9.977516422342974,4.563813230819775,9,0,12,0,26,0.32149335218491404,0.6334924145901926,3.3803293515119504,standard,tv,bank_transfer,1,0,0,0
54,47,10.62334192249965,8.600516115361893,8,0,19,0,17,0.17055870757424788,0.6330429778043288,3.384541657840255,premium,mobile,paypal,0,0,0,0
63,9,14.894833793070719,2.3522646236549747,9,0,19,0,16,0.24128562883931703,0.8054552414976927,4.644733677773121,premium,tv,card,1,0,1,0
19,55,18.045099447490152,7.522839534148499,9,0,23,0,19,0.767276977193126,0.6630970041739632,5.0,basic,mobile,paypal,1,0,0,0
70,44,12.28625434180642,4.781518179806314,4,0,14,0,29,0.23012411123051418,0.8308071050671133,3.3091685116888,basic,tv,card,1,0,1,0
20,55,6.686091536929858,7.322201846884139,5,1,18,1,31,0.18267022363377874,0.6360023277835446,3.962755070471183,standard,tv,bank_transfer,0,0,0,0
70,39,27.60733579444492,4.126681891938031,7,5,20,0,0,0.3739457383354502,0.44726786664516904,4.239743593054831,basic,mobile,bank_transfer,1,0,1,0
31,21,19.46118697702588,2.9421498750696555,4,2,13,1,27,0.26523231075155235,0.8064240613673309,2.59802517312407,standard,mobile,card,1,0,0,0
62,38,18.71911690737292,9.42537784792516,9,2,19,0,51,0.49773351847241526,0.8171016555901306,4.382253758247945,basic,desktop,card,1,0,1,0
22,37,21.501514443679493,13.564907286992407,8,0,15,0,3,0.06426378799447072,0.30194939178575886,5.0,standard,mobile,paypal,1,1,0,0
42,11,15.359479386388035,12.067137412046936,7,1,28,0,42,0.13208516242451443,0.1524459081598726,5.0,standard,mobile,paypal,1,0,0,0
46,7,14.449995460982164,13.563482216650593,6,0,18,0,32,0.6451969846546461,0.8232112578165717,3.807854520493281,basic,mobile,card,1,0,0,0
68,40,20.413165631820775,14.150161331287716,8,3,16,0,22,0.555759576222542,0.6512704909489739,4.096581498244025,standard,desktop,bank_transfer,1,0,0,0
24,6,20.386170599820034,7.197180835484374,7,1,19,0,59,0.30839202593277576,0.2724983488511808,3.8799178242234307,standard,mobile,bank_transfer,1,0,1,0
19,7,17.450747090454314,17.354581544399913,3,3,21,0,46,0.33910595847369107,0.5166946662442293,4.702239719438476,basic,tv,mobile_wallet,1,0,0,0
52,5,18.519991442621727,11.780616721239776,5,1,19,0,22,0.25520931071566,0.4684200401609492,2.6035729258773683,basic,tv,paypal,0,0,0,0
20,38,10.034911078546553,3.2506672370947953,4,0,19,1,55,0.2084851315862887,0.803374357458225,3.0518817977902906,basic,mobile,card,1,0,0,0
59,56,13.960121565696312,4.656667041941915,3,0,19,0,32,0.504232172641222,0.6646005233668543,2.8232831003699705,basic,tv,bank_transfer,1,0,0,0
20,30,21.805259130478426,8.754465587449857,10,1,14,0,31,0.1886601632123169,0.8411800757620984,4.543590919064046,standard,mobile,card,0,0,1,0
69,10,18.207377006987134,12.402673373614974,5,0,13,0,58,0.7122674533793696,0.5399249920347025,4.570936107261753,basic,mobile,mobile_wallet,1,0,0,0
46,31,9.141916604495222,6.855733617003693,6,2,19,1,2,0.35765667217094976,0.7624309138596735,3.5599959361203894,premium,tv,mobile_wallet,1,0,0,0
68,29,12.86558905990869,3.1446003074138256,8,2,11,0,38,0.3241740753185875,0.3550264151486611,2.6665322264726243,basic,desktop,paypal,0,0,0,0
24,36,21.153826925440416,11.952409425510448,3,0,22,0,35,0.7022624148602025,0.7161184264787214,2.8876922726933616,standard,tv,card,1,0,0,0
32,26,16.810868601594734,2.4155954476988315,7,0,22,1,23,0.21413910135157568,0.5539724399564364,3.451590243076625,standard,tv,card,1,0,1,0
42,32,15.717557270403786,9.519428774985098,5,3,22,0,58,0.2763098963788075,0.6570022697086745,3.8835264784469987,standard,desktop,mobile_wallet,1,0,0,0
19,20,15.837843992153923,8.215741562064013,6,1,20,1,29,0.24318958776138225,0.4722704912855602,3.782379038252182,basic,mobile,card,1,0,0,0
23,55,14.655754427406858,1.287732125787385,6,2,15,0,34,0.14244696483934788,0.7277353314245344,4.925206234120491,premium,tv,paypal,1,0,0,0
35,33,12.893028386513409,16.88647581395641,6,0,21,0,42,0.2904127142354205,0.47712843294538737,3.7524465601274493,basic,desktop,card,0,0,1,0
57,19,11.655644887855932,8.08364962230815,7,2,11,0,40,0.19641940207890254,0.8768327346456505,3.3760812237480744,standard,mobile,paypal,1,0,1,0
55,1,19.031298289671007,2.070142920903425,7,1,19,0,60,0.28554150625663854,0.5804840080435044,3.8605868482950605,basic,mobile,mobile_wallet,1,0,0,0
22,41,15.940181572093419,8.242747409906432,7,0,15,0,54,0.5470653591934652,0.23326739265674806,4.813726676370201,basic,mobile,mobile_wallet,1,1,1,0
21,23,17.818212399928335,0.0,7,2,28,0,24,0.10462943820433931,0.3429390300391962,4.758015634979578,standard,mobile,card,1,0,0,0
52,15,17.17675591477856,9.805451507749702,5,3,16,0,11,0.4498824261885074,0.7919820468408318,5.0,standard,mobile,paypal,1,0,1,0
37,29,20.624865861121222,12.305464459080184,8,1,26,0,54,0.25088075414386024,0.46324021235945895,5.0,standard,desktop,bank_transfer,1,1,0,0
59,30,16.808570048521375,21.509421295629686,4,1,15,1,44,0.12582827271147368,0.7569346289591525,2.739038455941718,basic,tv,paypal,1,0,0,0
33,49,18.28443841091952,8.4892924328554,7,0,14,0,35,0.10951579067079431,0.48625279396682275,5.0,basic,tablet,card,0,0,1,0
37,33,15.659132157985068,4.705370440835008,9,1,17,0,6,0.3259483837109937,0.3883248973654052,3.6816228219223324,standard,desktop,card,0,0,0,0
29,43,11.200224565720342,9.033547474911662,6,0,15,1,10,0.07984421496877268,0.6577264034753295,3.3991707531204307,standard,mobile,paypal,0,0,1,0
32,39,14.087532037792082,15.201744771663495,5,0,16,0,45,0.3304493874799763,0.4852069862731634,3.457217252862823,standard,tv,mobile_wallet,1,0,0,0
55,51,17.34967719695311,10.50452922400294,8,0,10,0,45,0.14402183125376478,0.8671404901543008,3.0435464203701095,standard,tablet,card,1,0,0,0
42,1,17.700690937855796,12.163396371849649,6,1,22,1,57,0.4799727214637724,0.630289256603488,3.5756767516658488,standard,mobile,card,1,0,1,0
52,23,20.79411185294056,11.800277289085061,8,1,14,0,29,0.5580736570885867,0.3590699958498268,3.6136409382554295,premium,tv,mobile_wallet,1,1,0,0
22,43,13.150318437940332,10.531657383976999,5,0,13,0,28,0.6447993781938708,0.7924245548796424,4.470201906378625,standard,tablet,paypal,1,0,0,0
46,9,15.893992928336516,0.9907927089128128,5,0,23,0,46,0.627074062654437,0.380134870755742,3.7387752664196,standard,mobile,card,1,1,0,0
42,27,14.473380317567317,0.7184660317359555,9,2,23,0,26,0.45275448965464016,0.7049010620468513,4.692786271626872,premium,tv,card,1,0,0,0
66,25,21.487250167674933,0.10343794476941515,8,1,19,0,44,0.03421157793700929,0.662686241996218,4.942905821912543,basic,tv,card,1,0,0,0
40,49,16.495794367668154,2.0125442914182505,7,1,22,1,33,0.6117351188883332,0.7711588475533562,4.885156031650525,standard,mobile,card,1,0,1,0
23,58,16.57237685208656,2.588173868102798,10,0,13,0,38,0.1830884047892561,0.866917487379247,4.385404952942705,standard,tv,mobile_wallet,1,0,1,0
54,7,14.847361075847967,17.29862126540268,12,0,21,0,20,0.5203101498672144,0.7658377210954503,4.206227154236757,standard,tv,paypal,0,0,1,0
25,13,14.089725000436893,4.465728734377175,5,0,21,0,30,0.020049843887652102,0.6876081510790271,4.337494277153933,standard,mobile,card,1,0,0,0
66,47,9.195321062665913,8.499301049708942,3,0,14,1,35,0.035406533463749695,0.6245212948612308,5.0,basic,mobile,card,1,0,0,0
38,11,9.945191584467796,6.780536876422705,7,1,20,0,59,0.5185595358543058,0.690033654836578,4.941463855008112,premium,mobile,paypal,1,0,0,0
59,30,15.705377847535663,8.967513278304107,8,0,15,1,59,0.06636950779503094,0.3984802779649022,4.301889338170254,standard,mobile,card,1,0,1,1
52,57,15.20659662224134,8.350319463320158,7,1,15,0,55,0.24093326550360344,0.7543603607230593,5.0,standard,tv,card,1,0,0,0
42,59,15.72769368449812,1.7201287633755271,8,0,11,1,0,0.06552793753965704,0.4836940403074201,4.730916961042432,premium,tv,paypal,0,0,0,0
48,57,18.75555701141902,10.988710588673495,5,0,12,0,57,0.2112363677321914,0.6917405787950619,5.0,basic,mobile,bank_transfer,1,0,0,0
27,9,15.361756433748962,4.6008661888097695,8,0,15,1,41,0.18095943409450238,0.5979340386612498,4.093094074002761,standard,desktop,card,1,0,0,1
21,9,13.596754375940831,4.433137032786772,3,0,23,0,1,0.323381126124862,0.6556731419933796,4.195404978242149,standard,tablet,paypal,1,0,0,0
58,11,14.150095131019707,6.4676659523586,8,0,16,3,39,0.07793014005960401,0.6447314412202988,4.42333567364558,standard,mobile,mobile_wallet,1,1,0,0
68,47,15.965627221699105,12.044827990314257,6,0,12,1,12,0.11839846022746997,0.5094583206510893,3.629597632736759,standard,mobile,paypal,1,0,0,0
63,11,13.469992042558799,4.877200125301117,5,1,17,0,58,0.17534981268803396,0.7522622030468356,3.6853166628970206,standard,mobile,card,1,0,0,0
34,26,19.247574202460726,8.458905850456606,7,0,18,0,24,0.5888626496404695,0.5495996389167472,3.0640689444543434,basic,tablet,card,0,0,0,1
36,50,14.94490418843031,10.014235570541144,6,1,22,1,32,0.43546602441454857,0.7958196154913392,1.5311871241178854,standard,desktop,card,1,1,1,0
37,30,15.99664926438148,9.284150964513035,6,0,19,1,33,0.38476314609737067,0.34093137077898455,4.382692141337533,basic,mobile,card,0,0,0,0
55,57,11.723732272540335,9.010373739454769,6,0,25,0,29,0.12610093532900934,0.4951003732805687,3.254191156813212,basic,mobile,card,0,0,0,0
51,30,19.249503851493174,0.9821346071829646,7,0,31,0,12,0.344490611503063,0.7391509880652531,4.601708728890214,standard,tv,card,1,0,0,0
60,23,20.745862699496826,8.634346371926235,10,0,15,0,34,0.3270954703686362,0.54688866906548,3.4555837003694125,premium,mobile,mobile_wallet,0,0,0,0
68,59,9.537411478033412,3.4264005151451506,4,0,15,1,22,0.47436463385964334,0.6183561146527644,2.8948158807859112,standard,desktop,paypal,1,0,0,0
38,33,16.59355632433071,0.0,4,2,18,0,18,0.4739444359039418,0.4528551811320213,4.101769010975696,basic,mobile,card,0,1,0,0
53,12,14.558355721244254,5.686750393327932,6,0,19,0,17,0.3455881107375453,0.7198518705365505,3.38892397553844,standard,tv,card,1,0,0,0
44,39,16.126143341836105,5.405763986693482,6,0,13,1,52,0.20180640897888424,0.7016211521483258,3.5301446573411,standard,mobile,mobile_wallet,0,0,0,0
68,47,16.79837461570923,22.800968878194208,8,0,26,0,31,0.42385202845786435,0.6741540024626389,2.589387496651658,standard,tv,card,1,0,1,0
36,51,6.050176806731999,12.880999311433268,8,1,19,0,9,0.10396578301516385,0.4775206579825921,3.7797530140679076,basic,tablet,card,1,0,0,0
